GO_ID	Name	Gene Count	Gene Ratio	Fold Enrichment	p-value	FDR	-log10 FDR	FWER	Associated Genes
GO:0098586	cellular response to virus	8	0.03902439024390244	16.3437467566165	2.679377224910016e-08	1.0362491417339487e-05	4.984535816142866	0.00033159972535486354	IL6, NLRP3, TLR3, FMR1, IL21, HIF1A, IFNB1, IL12A
GO:0032715	negative regulation of interleukin-6 production	8	0.03902439024390244	16.3437467566165	2.679377224910016e-08	1.0362491417339487e-05	4.984535816142866	0.00033159972535486354	TNF, SLAMF1, TNFAIP3, PTPN22, GBA, FOXP3, AQP4, HAVCR2
GO:0006959	humoral immune response	10	0.04878048780487805	16.27449359239355	4.85557333188452e-10	3.268739980713109e-07	6.485619624978763	6.009257555540281e-06	TNFRSF21, PDCD1, IL6, TNF, IFNG, HLA-DRB1, RBPJ, CCR6, HLA-DQB1, IFNB1
GO:0050729	positive regulation of inflammatory response	15	0.07317073170731707	15.827392120075045	3.0039959518538056e-14	9.294363475035675e-11	10.031780347553768	3.71774539001427e-10	IL23A, CASP1, IL12B, TNF, IL21, IL33, TNFRSF1A, IFNG, NINJ1, IL15, IL1B, NFKBIZ, TLR3, APP, PTGER4
GO:0050852	T cell receptor signaling pathway	14	0.06829268292682927	14.61166489925769	6.977336141127609e-13	1.2335930297513612e-09	8.908828093207736	8.635151208259529e-09	TNFRSF21, HLA-A, CBLB, MAPK1, MALT1, BTNL2, HLA-DRB1, PSEN1, NFKBIZ, PTPRC, PTPN22, HLA-DQB1, FOXP3, MOG
GO:1901224	positive regulation of NIK/NF-kappaB signaling	10	0.04878048780487805	14.548410938654841	1.5305825665424727e-09	9.020233258823639e-07	6.044782231669796	1.8942489843529643e-05	IL23A, IL12B, TNF, NOD2, CD86, IL1B, TLR3, APP, TNFSF14, HAVCR2
GO:0032760	positive regulation of tumor necrosis factor production	14	0.06829268292682927	13.578516876077854	1.9744578644659503e-12	2.4049579932244496e-09	8.618892504932623	2.4435890530630602e-08	IL23A, IL17A, IL12B, IL6, NOD2, STAT3, IL33, IFNG, PSEN1, TLR3, APP, IL1A, PTPRC, HAVCR2
GO:0032755	positive regulation of interleukin-6 production	13	0.06341463414634146	13.279294239750907	1.663228260057842e-11	1.4702937818911322e-08	7.8325958794650345	2.0584112946475852e-07	IL17A, TNF, IL6, NOD2, STAT3, MBP, IL33, IFNG, IL1B, APP, IL1A, TLR3, P2RX7
GO:0001819	positive regulation of cytokine production	8	0.03902439024390244	12.389614476789928	2.520486002575076e-07	7.42703208758789e-05	4.129184699763916	0.003119353476786914	TNF, IL21, IL33, IFNG, IL15, IL1A, PTGER4, GAPDH
GO:0043406	positive regulation of MAP kinase activity	9	0.04390243902439024	11.223059866962306	1.057731722270167e-07	3.636246609670996e-05	4.439346670668051	0.0013090487794815587	TNF, NOD2, PSEN1, IL1B, PTPRC, CD24, ADAM8, CD40, P2RX7
GO:0050830	defense response to Gram-positive bacterium	11	0.05365853658536585	11.118048780487804	4.347716843742459e-09	2.241972652423195e-06	5.64936968923174	5.3807343658156675e-05	IL17A, TNF, HLA-A, IL6, NOD2, GSDMD, KLRK1, HAVCR2, IL7R, P2RX7, IL12A
GO:0032496	response to lipopolysaccharide	14	0.06829268292682927	10.584828115997695	6.235958932320209e-11	5.14508184975966e-08	7.288607711938241	7.717622774639491e-07	VCAM1, MPO, CNP, CD6, CYP27B1, IL1B, CNR1, PTPN22, PTGER4, SELE, NOS3, FOXP3, P2RX7, IL12A
GO:0006955	immune response	32	0.15609756097560976	10.345536667487886	2.6907722374524895e-23	3.330099721071201e-19	18.477542761189625	3.330099721071201e-19	CCL20, IL15, HLA-DQB1, IL1RN, TNFSF13B, CXCR3, IL17A, HLA-A, HLA-C, HLA-DQA1, HLA-DRB1, IL1B, CCR6, IRF8, CIITA, CBLB, CCR5, HLA-DQA2, ICOS, CD86, TNFSF14, IL7R, MBP, TNFSF10, TNFRSF1B, IL2RA, ACKR3, HLA-DRA, IL1A, PTGER4, HLA-F, IL12A
GO:0071222	cellular response to lipopolysaccharide	16	0.07804878048780488	9.723494905835134	9.546374242231983e-12	9.088148278604849e-09	8.041524595799592	1.1814592762186303e-07	CASP1, IL12B, IL6, TNFRSF1B, NOD2, TNFAIP3, IL1B, CXCL11, IL1A, CCR5, IRF8, KLRK1, MAPK8, NLRP3, CD86, HAVCR2
GO:0002250	adaptive immune response	18	0.08780487804878048	9.601951219512195	5.70414593732281e-13	1.1765751686717848e-09	8.929380321529585	7.05945101203071e-09	IL17A, TNFRSF21, PDCD1, SLAMF1, EOMES, HLA-C, IFNG, HLA-DQA1, CD6, CD46, HLA-DRA, HLA-DRB5, KLRK1, HLA-DQB1, HLA-DQA2, CD86, IFNB1, HAVCR2
GO:0019221	cytokine-mediated signaling pathway	13	0.06341463414634146	8.608645920941969	4.011745783082523e-09	2.1586680787577957e-06	5.665814130544819	4.9649365811429297e-05	IL22RA2, IL12B, IL6, TYK2, STAT3, IL20RA, TNFRSF1A, IL1B, IL1A, CSF1R, STAT4, IL7R, IFNB1
GO:0006954	inflammatory response	33	0.16097560975609757	8.124727954971858	1.0956872660179655e-20	6.78011280211917e-17	16.16876308062698	1.356022560423834e-16	IL22, TNF, IL6, CCL20, IL15, NFKBIZ, CXCL11, NLRP3, PLP1, IL1RN, CXCR3, IL17A, IL23A, HRH1, IL1B, CIITA, CSF1R, SPP1, GSDMD, TNFAIP3, TNFRSF1A, TLR3, CCR5, ADAM8, SELE, CD40, TNFRSF1B, STAT3, IL2RA, IL1A, PTGER4, P2RX7, HAVCR2
GO:0051092	positive regulation of NF-kappaB transcription factor activity	12	0.05853658536585366	7.482039911308205	7.744426337091627e-08	2.818971186701352e-05	4.549909363121147	0.0009584502034784598	TNF, IL6, NOD2, STAT3, CAV1, MALT1, IL1B, APP, NLRP3, TLR3, ADAM8, CD40
GO:0070374	positive regulation of ERK1 and ERK2 cascade	15	0.07317073170731707	6.8585365853658535	5.785999436320229e-09	2.754135731688429e-06	5.560014660277088	7.160752902389916e-05	NRG1, TNF, CCL20, SLAMF1, ADCYAP1, NOD2, HLA-DRB1, APP, IL1A, PTPN22, ACKR3, PTPRC, CSF1R, APOE, HAVCR2
GO:0010628	positive regulation of gene expression	26	0.12682926829268293	5.673880266075388	8.882169608093736e-13	1.374071638372101e-09	8.861990624380796	1.0992573106976808e-08	TNF, IL6, IL33, IFNG, RBPJ, PLP1, HIF1A, PSEN1, CD46, IL1B, MAPK8, NOS3, HFE, NRG1, CAV1, MAPK1, TLR3, PTPN22, IL7R, CNTF, MAFG, HNF1B, STAT3, APP, IL1A, P2RX7
GO:0006915	apoptotic process	22	0.1073170731707317	3.8547979348406622	6.984043409918129e-08	2.619227916398387e-05	4.581826709086241	0.0008643452124114676	RTN4, CASP1, STK17B, IFNG, NCF1, NLRP3, CXCR3, IL17A, ZFP36L1, IL1B, TNFRSF21, MAPK1, TNFAIP3, TNFSF14, OPA1, BIRC5, TNFSF10, PDCD1, IL2RA, IL1A, KIF1B, MFN2
GO:0007165	signal transduction	32	0.15609756097560976	2.7983828690745924	1.2371496562725445e-07	4.138098417845679e-05	4.383199184569507	0.001531096414602901	CASP1, CCN3, IL22, CCL20, IL15, NLRP3, CXCL11, HIF1A, IL1RN, TNFSF13B, IL23A, TAGAP, HLA-DRB1, IL1B, CCR6, KLRK1, CSF1R, IL21, PLAU, PTPRK, SPP1, MAPK1, CBLB, TLR3, TNFSF14, IL7R, STMN1, CNTF, TNFSF10, STAT3, ASIC1, POMC
GO:0045944	positive regulation of transcription by RNA polymerase II	32	0.15609756097560976	2.711936796331776	2.5047449709582224e-07	7.42703208758789e-05	4.129184699763916	0.0030998723760578962	TNF, IL6, RGMA, NOD2, S1PR1, IL33, AHI1, ADCYAP1, RBPJ, NLRP3, HIF1A, IL17A, IL23A, ZMIZ1, EOMES, IL1B, RNASEL, IRF8, CIITA, NOTCH3, EGR2, TNFRSF1A, TLR3, CD40, HHEX, FOXP3, MAFG, STAT3, POMC, APP, IL1A, IFNB1
