GO_ID	Name	Gene Count	Gene Ratio	Fold Enrichment	p-value	FDR	-log10 FDR	FWER	Associated Genes
HP:0007327	Mixed demyelinating and axonal polyneuropathy	7	0.015625	30.75625	3.416202639479618e-10	2.4743861231808064e-08	7.606532528602558	3.043494931512392e-06	MT-ND6, MT-ND1, MT-CO1, MT-ND4, MT-CO2, MT-CO3, MT-ND5
HP:0031546	Cardiac conduction abnormality	16	0.03571428571428571	30.565217391304348	8.424290069786141e-22	2.7797037122861014e-19	18.556001492922473	7.505200023172472e-18	MT-ND6, MT-ND1, MT-CO1, MT-ND3, MT-ND4, MT-CO2, MT-ATP6, SLC1A3, MT-ND2, CACNA1A, NDUFB8, MT-CO3, CREBBP, NDUFS2, EP300, MT-ND5
HP:0005157	Concentric hypertrophic cardiomyopathy	8	0.017857142857142856	29.291666666666668	3.092975548247717e-11	2.3754585482188716e-09	8.62425254362275	2.755531915933891e-07	MT-ND6, MT-ND1, MT-CO1, MT-ND4, MT-CO2, MT-CO3, NDUFS4, MT-ND5
HP:0031434	Abnormal speech prosody	7	0.015625	27.960227272727273	9.210476906163322e-10	6.295899410332664e-08	7.2009422193221875	8.205613875700903e-06	MT-ND6, MT-ND1, MT-ND3, MT-ND4, MT-ATP6, MT-ND2, MT-ND5
HP:0003572	Low plasma citrulline	7	0.015625	27.960227272727273	9.210476906163322e-10	6.295899410332664e-08	7.2009422193221875	8.205613875700903e-06	MT-ND6, MT-ND1, MT-ND3, MT-ND4, MT-ATP6, MT-ND2, MT-ND5
HP:0012766	Widened cerebral subarachnoid space	7	0.015625	27.960227272727273	9.210476906163322e-10	6.295899410332664e-08	7.2009422193221875	8.205613875700903e-06	MT-ND6, MT-ND1, MT-CO1, MT-ND4, MT-CO2, MT-CO3, MT-ND5
HP:0002401	Stroke-like episode	12	0.026785714285714284	26.3625	1.7838822352036836e-15	2.4079707323378206e-13	12.618348796011151	1.5892606833429618e-11	MT-ND6, MT-ND1, PRNP, WFS1, MT-CO1, MT-ND4, MT-CYB, MT-CO2, MT-CO3, TTR, NDUFA8, MT-ND5
HP:0012748	Focal T2 hyperintense brainstem lesion	19	0.04241071428571429	26.087890625	1.10755930889666e-23	4.698688515695402e-21	20.328023344165903	9.867245882960344e-20	NDUFB10, NDUFS6, NDUFB11, NDUFS1, MT-ND2, MT-ND3, NDUFS4, NDUFS7, NDUFA1, NDUFS8, MT-ND1, NDUFB9, NDUFS2, NDUFB3, NDUFS3, NDUFV2, NDUFA11, NDUFA6, NDUFV1
HP:0003648	Lacticaciduria	10	0.022321428571428572	25.845588235294116	5.694354066024178e-13	5.898953531884815e-11	10.229225024906542	5.07310003742094e-09	SDHD, NDUFB10, MT-ND6, MT-ND1, MT-ND3, MT-ND4, MT-ATP6, MT-ND2, NDUFS4, MT-ND5
HP:0200125	Mitochondrial respiratory chain defects	11	0.024553571428571428	24.165625000000002	1.0498192063139665e-13	1.2306367511909377e-11	10.90987011947625	9.352839309051128e-10	MT-ND4L, MT-ND6, MT-ND1, MT-CO1, MT-ND4, MT-CYB, MT-ATP6, MT-CO3, MT-ND2, NDUFS2, MT-ND5
HP:0007763	Retinal telangiectasia	11	0.024553571428571428	24.165625000000002	1.0498192063139665e-13	1.2306367511909377e-11	10.90987011947625	9.352839309051128e-10	MT-ND4L, MT-ND6, MT-ND1, MT-CO1, MT-ND4, MT-CYB, MT-ATP6, MT-CO3, MT-ND2, NDUFS2, MT-ND5
HP:0007183	Focal T2 hyperintense basal ganglia lesion	23	0.05133928571428571	24.0610119047619	2.8069640323976155e-27	3.1259053205787945e-24	23.50502418030688	2.5007242564630356e-23	NDUFA2, NDUFA13, SDHA, NDUFS1, MT-ND2, MT-ND6, MT-ND3, NDUFS4, NDUFA10, NDUFS7, NDUFS8, MT-ND1, MT-ND4, MT-ATP6, NDUFA4, NDUFA12, NDUFS2, NDUFS3, MT-ND5, NDUFV2, PRNP, NDUFA9, NDUFV1
HP:0007067	Distal peripheral sensory neuropathy	7	0.015625	23.658653846153847	4.603670833362867e-09	2.8482016287798463e-07	6.5454292695411755	4.101410345442978e-05	MT-ND6, MT-ND1, MT-CO1, MT-ND4, MT-CO2, MT-CO3, MT-ND5
HP:0000746	Delusions	16	0.03571428571428571	23.433333333333334	4.3175097335585847e-19	9.616173554068358e-17	16.016997707062007	3.846469421627343e-15	CHI3L1, JPH3, HTR2A, PRNP, MTHFR, SNCA, C9orf72, APOL4, DRD3, DAOA, RTN4R, APOL2, SYN2, HTT, SLC2A3, COMT
HP:0000114	Proximal tubulopathy	25	0.05580357142857143	23.37101063829787	4.082576933006636e-29	5.195953985165159e-26	25.284334703649307	3.637167789615612e-25	NDUFB10, NDUFS6, NDUFB11, NDUFS1, MT-ND2, MT-ND6, MT-ND3, NDUFS4, NDUFS7, NDUFA1, NDUFS8, MT-ND1, NDUFB9, MT-CO1, MT-ND4, MT-CO2, NDUFS2, NDUFB3, MT-ND5, NDUFS3, NDUFV2, NDUFA11, NDUFA6, MT-CO3, NDUFV1
HP:0003737	Mitochondrial myopathy	29	0.06473214285714286	23.167045454545455	1.9092511574254632e-33	3.4019037123006905e-30	29.468277982848164	1.7009518561503452e-29	SLC25A4, CAV3, NDUFB10, NDUFS6, NDUFB11, NDUFS1, MT-ND2, MT-ND6, MT-ND3, MT-CYB, NDUFS4, NDUFS7, NDUFA1, NDUFS8, MT-ND1, NDUFB9, MT-CO1, MT-ND4, MT-CO2, MT-ATP6, NDUFS2, NDUFB3, MT-ND5, NDUFS3, NDUFV2, NDUFA11, NDUFA6, MT-CO3, NDUFV1
HP:0007159	Fluctuations in consciousness	10	0.022321428571428572	23.125	2.5965430539433104e-12	2.384804336864016e-10	9.622547247192468	2.3132602067580952e-08	MT-ND6, MT-ND1, MT-CO1, MT-ND4, SNCA, MT-CO2, NDUFB8, MT-CO3, NDUFS2, MT-ND5
HP:0025268	Stuttering	7	0.015625	21.96875	9.027079794544756e-09	5.290937755894687e-07	6.276467347602412	8.042225388959923e-05	MT-ND6, MT-ND1, MT-CO1, MT-ND4, MT-CO2, MT-CO3, MT-ND5
HP:0007704	Paroxysmal involuntary eye movements	19	0.04241071428571429	21.96875	9.938824970585786e-22	3.0532755745844403e-19	18.515233996513555	8.854499166294876e-18	NDUFB10, NDUFS6, NDUFB11, NDUFS1, MT-ND2, MT-ND3, NDUFS4, NDUFS7, NDUFA1, NDUFS8, MT-ND1, NDUFB9, NDUFS2, NDUFB3, NDUFS3, NDUFV2, NDUFA11, NDUFA6, NDUFV1
HP:0012707	Elevated brain lactate level by MRS	11	0.024553571428571428	21.96875	4.231673813555704e-13	4.5421665066226227e-11	10.34273694946856	3.769998200496777e-09	MT-ND6, MT-ND1, MT-CO3, SDHB, MT-CO1, MT-ND4, MT-CO2, NDUFB8, DNM1L, NDUFS2, MT-ND5
HP:0001138	Optic neuropathy	28	0.0625	21.96875	1.839873887954223e-31	2.7319060779640287e-28	27.56353423563586	1.639143646778417e-27	NDUFB10, NDUFS6, NDUFB11, NDUFA13, NDUFS1, MT-ND2, MT-ND6, MT-ND3, MT-CYB, NDUFS4, NDUFS7, NDUFA1, NDUFS8, MT-ND1, NDUFB9, MT-ND4, MT-ATP6, MT-ND4L, NDUFS2, NDUFB3, MT-ND5, NDUFS3, NDUFV2, NDUFA11, NDUFA6, MT-CO3, NDUFV1, ATN1
HP:0003542	Increased serum pyruvate	24	0.05357142857142857	20.676470588235293	2.63797113158688e-26	2.136516801027956e-23	22.670293687651352	2.3501684811307515e-22	COX6A2, NDUFB10, AIFM1, SDHB, NDUFS6, NDUFB11, NDUFS1, MT-ND2, UQCRC2, MT-ND3, NDUFS4, NDUFS7, NDUFA1, NDUFS8, MT-ND1, NDUFB9, NDUFS2, NDUFB3, NDUFS3, MECP2, NDUFV2, NDUFA11, NDUFA6, NDUFV1
HP:0001716	Wolff-Parkinson-White syndrome	9	0.020089285714285716	19.771875	2.034842704633925e-10	1.52339610551123e-08	7.81718715899414	1.8128413655583637e-06	MT-ND6, MT-ND1, MT-CO1, MT-ND4, MT-CYB, MT-CO2, BMP2, MT-CO3, MT-ND5
HP:0000091	Abnormal renal tubule morphology	9	0.020089285714285716	19.771875	2.034842704633925e-10	1.52339610551123e-08	7.81718715899414	1.8128413655583637e-06	MT-ND6, MT-ND1, MT-ND3, MT-ND4, MT-ATP6, NDUFB8, MT-ND2, NDUFS2, MT-ND5
HP:0002928	Decreased activity of the pyruvate dehydrogenase complex	15	0.033482142857142856	19.384191176470587	2.2564606793103493e-16	3.3504680319959837e-14	13.474894521466009	2.01028081919759e-12	NDUFS3, NDUFS7, NDUFS8, NDUFV2, NDUFA2, NDUFA9, NDUFA13, NDUFS1, SDHA, NDUFA4, NDUFA12, NDUFS2, NDUFV1, NDUFS4, NDUFA10
HP:0002331	Recurrent paroxysmal headache	11	0.024553571428571428	19.3325	2.5140168155498925e-12	2.3330599801806244e-10	9.63207409587122	2.2397375809733993e-08	SDHD, MT-ND6, MT-ND1, SDHB, MT-CO1, MT-ND4, MT-CO2, SDHC, SDHA, MT-CO3, MT-ND5
HP:0012841	Retinal vascular tortuosity	11	0.024553571428571428	19.3325	2.5140168155498925e-12	2.3330599801806244e-10	9.63207409587122	2.2397375809733993e-08	MT-ND4L, MT-ND6, MT-ND1, MT-CO1, MT-ND4, MT-CYB, MT-ATP6, MT-CO3, MT-ND2, NDUFS2, MT-ND5
HP:0100027	Recurrent pancreatitis	7	0.015625	19.22265625	2.8924067374228536e-08	1.630914659727861e-06	5.787568763532957	0.00025768451623700203	MT-ND6, MT-ND1, MT-CO1, MT-ND4, MT-CO2, MT-CO3, MT-ND5
HP:0002490	Increased CSF lactate	41	0.09151785714285714	19.164228723404253	1.7867288050761322e-42	1.5917966924423262e-38	37.798112402043586	1.5917966924423262e-38	SLC25A4, NDUFB10, AIFM1, NDUFS6, NDUFB11, NDUFA2, NDUFA13, SDHA, NDUFS1, MT-ND2, MT-ND6, MT-ND3, COX6B1, NDUFA8, NDUFS4, NDUFA10, NDUFS7, NDUFA1, NDUFS8, MT-ND1, MT-CO3, NDUFB9, MT-CO1, MT-ND4, MT-CO2, MT-ATP6, COX8A, NDUFA4, NDUFA12, NDUFS2, NDUFB3, MT-ND5, MECP2, NDUFS3, NDUFV2, NDUFA11, NDUFA9, NDUFA6, NDUFB8, COX4I1, NDUFV1
HP:0008972	Decreased activity of mitochondrial respiratory chain	15	0.033482142857142856	18.830357142857142	3.8673657697369505e-16	5.5571551036429826e-14	13.255147481617316	3.445436164258649e-12	NDUFS3, NDUFS7, NDUFS8, NDUFV2, NDUFA2, NDUFA9, NDUFA13, NDUFS1, SDHA, NDUFA4, NDUFA12, NDUFS2, NDUFV1, NDUFS4, NDUFA10
HP:0031908	Micrographia	6	0.013392857142857142	18.830357142857142	3.4579411395741216e-07	1.647422332217425e-05	4.783195051079627	0.003080679761246585	SNCA, FTL, ATXN2, TBP, VPS13A, SLC20A2
HP:0004885	Episodic respiratory distress	7	0.015625	18.09191176470588	4.8209055407483675e-08	2.6512004606498273e-06	5.576557433465452	0.00042949447462527207	MT-ND6, MT-ND1, MT-ND3, MT-ND4, MT-ATP6, MT-ND2, MT-ND5
HP:0003200	Ragged-red muscle fibers	18	0.04017857142857143	17.97443181818182	1.1438502630777066e-18	2.485502925307143e-16	15.604585721382756	1.0190561993759288e-14	SLC25A4, MT-ND6, MYH7, AIFM1, MT-ND1, MT-CO1, MT-ND3, MT-ND4, MT-CYB, MT-CO2, MT-ATP6, MT-ATP8, SDHA, MT-CO3, MT-ND2, NDUFS4, MT-ND5, PABPN1
HP:0011923	Decreased activity of mitochondrial complex I	21	0.046875	17.743990384615383	1.9934109956413e-21	5.728805987151078e-19	18.241935885402064	1.7759298560168343e-17	NDUFB10, NDUFS6, NDUFB11, NDUFS1, MT-ND2, MT-ND3, NDUFA8, NDUFS4, NDUFS7, NDUFA1, NDUFS8, MT-ND1, NDUFC2, NDUFB9, NDUFS2, NDUFB3, NDUFS3, NDUFV2, NDUFA11, NDUFA6, NDUFV1
HP:0000751	Personality changes	18	0.04017857142857143	17.575000000000003	1.8669393184701835e-18	3.868037764709504e-16	15.412509294432654	1.6632562388250864e-14	HTT, MT-ND6, MT-ND1, DCTN1, PRNP, MT-CO1, VCP, MT-ND4, ATXN2, C9orf72, APOE, MT-CO2, TBP, VPS13A, MT-CO3, JPH3, MT-ND5, RNF216
HP:0003481	Segmental peripheral demyelination/remyelination	7	0.015625	17.086805555555557	7.734482071381616e-08	4.029619928300515e-06	5.394735914361595	0.0006890650077393882	MT-ND6, MT-ND1, MT-ND3, MT-ND4, MT-ATP6, MT-ND2, MT-ND5
HP:0025116	Fetal distress	19	0.04241071428571429	17.03698979591837	4.2103820637031066e-19	9.616173554068358e-17	16.016997707062007	3.751029380553098e-15	NDUFB10, NDUFS6, NDUFB11, NDUFS1, MT-ND2, MT-ND3, NDUFS4, NDUFS7, NDUFA1, NDUFS8, MT-ND1, NDUFB9, NDUFS2, NDUFB3, NDUFS3, NDUFV2, NDUFA11, NDUFA6, NDUFV1
HP:0007924	Slow decrease in visual acuity	13	0.029017857142857144	16.799632352941178	2.2231479698425343e-13	2.4757531579158923e-11	10.606292658318756	1.9806025263327136e-09	MT-ND4L, MT-ND6, MT-ND1, MT-CO3, MT-CO1, MT-ND4, MT-CYB, MT-ATP6, MT-ND2, DNM1L, AKT1, NDUFS2, MT-ND5
HP:0003348	Hyperalaninemia	17	0.03794642857142857	16.237771739130434	8.335554231555822e-17	1.3260973687309074e-14	13.877424586677812	7.426145264893082e-13	SLC25A4, UQCRC2, COX5A, NDUFB10, ATP5F1A, NDUFC2, MT-ND1, MT-ND3, MT-ND6, MT-ND4, MT-ATP6, NDUFA13, COX8A, COX6B1, MT-ND2, NDUFS4, MT-ND5
HP:0001345	Psychotic mentation	8	0.017857142857142856	15.977272727272727	1.635199365941416e-08	9.338455866135947e-07	6.029724929364845	0.00014567991151172077	MT-ND6, MT-ND1, MTHFR, MT-CO1, MT-ND4, MT-CO2, MT-CO3, MT-ND5
HP:0010794	Impaired visuospatial constructive cognition	10	0.022321428571428572	15.691964285714285	3.069591261911072e-10	2.2600816985426235e-08	7.645875861478733	2.734698855236574e-06	MT-ND6, MT-ND1, MT-CO1, PSMD12, MT-ND4, MT-CO2, MT-CO3, HTT, SLC2A3, MT-ND5
HP:0000590	Progressive external ophthalmoplegia	10	0.022321428571428572	15.691964285714285	3.069591261911072e-10	2.2600816985426235e-08	7.645875861478733	2.734698855236574e-06	SLC25A4, MT-ND6, MT-ND1, MT-CO1, MT-ND4, ATXN3, MT-CO2, MT-ATP8, MT-CO3, MT-ND5
HP:0002174	Postural tremor	18	0.04017857142857143	15.507352941176473	2.6775455113607633e-17	4.770850592142608e-15	14.32140418394915	2.385425296071304e-13	MT-ND4L, MT-ND6, MT-ND1, ATXN1, MT-CO1, MT-ND4, ATXN2, MT-CYB, FMR1, DRD3, MT-ATP6, STUB1, MT-CO3, MT-ND2, NDUFS2, FUS, MT-ND5, ITPR1
HP:0000734	Disinhibition	9	0.020089285714285716	15.209134615384617	3.3525232746665678e-09	2.1334021324288893e-07	6.670927275148692	2.9867629854004453e-05	FUS, DCTN1, VCP, FTL, C9orf72, FMR1, VPS13A, HTT, SLC2A3
HP:0004389	Intestinal pseudo-obstruction	8	0.017857142857142856	14.059999999999999	5.2085337482986714e-08	2.8467992124903598e-06	5.545643162983913	0.00046402827163592866	MT-ND6, MT-ND1, MT-CO1, MT-ND4, MT-CO2, TP53, MT-CO3, MT-ND5
HP:0002073	Progressive cerebellar ataxia	27	0.060267857142857144	13.794331395348838	9.424354486460938e-24	4.368835382646571e-21	20.359634319162055	8.396157411988049e-20	ATXN7, WFS1, ATXN1, C9orf72, ATXN3, NDUFA2, NDUFA13, SDHA, CACNA1A, NDUFS1, HTT, VCP, ATXN2, FUS, NDUFS4, NDUFA10, NDUFS7, NDUFS8, NDUFA4, NDUFA12, NDUFS2, NDUFS3, NDUFV2, PRNP, NDUFA9, NDUFV1, ATN1
HP:0012377	Hemianopia	9	0.020089285714285716	13.635775862068966	1.011313365362643e-08	5.85051348832194e-07	6.232806015053189	9.009790772015787e-05	GNAQ, MT-ND6, MT-ND1, MT-CO1, TUBB2B, MT-CYB, MT-CO2, MT-CO3, MT-ND5
HP:0002572	Episodic vomiting	12	0.026785714285714284	13.519230769230766	3.741389033541568e-11	2.8488918717796434e-09	8.545324033870592	3.3332034899821834e-07	UQCRC2, MT-ND6, MT-ND1, MT-CO1, MT-ND3, MT-ND4, MT-CYB, MT-CO2, MT-ATP6, MT-CO3, MT-ND2, MT-ND5
HP:0007302	Bipolar affective disorder	10	0.022321428571428572	13.31439393939394	1.9551953224814917e-09	1.280796700587324e-07	6.892519799857155	1.741883512798761e-05	SLC25A4, MT-ND6, MECP2, MT-ND1, MT-CO1, MT-ND4, MT-CO2, MT-CO3, MT-ND5, COMT
HP:0007020	Progressive spastic paraplegia	18	0.04017857142857143	13.181250000000002	7.353563438264284e-16	1.0398872487539128e-13	12.983013747142161	6.551289667149651e-12	WASHC5, NDUFS3, KLC2, NDUFS7, NDUFS8, NDUFV2, MT-ATP6, NDUFA2, NDUFA9, NDUFA13, NDUFS1, SDHA, NDUFA4, NDUFA12, NDUFS2, NDUFV1, NDUFS4, NDUFA10
HP:0001045	Vitiligo	7	0.015625	12.815104166666668	7.472605897937194e-07	3.345399293704646e-05	4.475552039120869	0.0066573445944722465	MT-ND6, MT-ND1, MT-CO1, MT-ND4, MT-CO2, MT-CO3, MT-ND5
HP:0006801	Hyperactive deep tendon reflexes	9	0.020089285714285716	12.756048387096774	1.9550954351484288e-08	1.1094232631679843e-06	5.954902731769278	0.00017417945231737353	SDHD, SDHB, PRNP, ATXN1, ATXN2, SDHA, STUB1, DNM1L, MECP2
HP:0002483	Bulbar signs	11	0.024553571428571428	12.71875	5.197115997076698e-10	3.674690985552087e-08	7.434779176011665	4.63011064179563e-06	MT-ND6, MT-ND1, ATXN1, MT-ND3, MT-ND4, MT-ATP6, SLC1A3, CACNA1A, MT-ND2, FUS, MT-ND5
HP:0002415	Leukodystrophy	30	0.06696428571428571	12.674278846153847	4.94136609603391e-25	3.1444736106832934e-22	21.50245204564293	4.40226305495661e-21	NDUFB10, SDHB, NDUFS6, NDUFB11, NDUFA2, NDUFA13, SDHA, NDUFS1, MT-ND2, TUBB4A, MT-ND3, COX6B1, NDUFS4, NDUFA10, NDUFS7, NDUFA1, NDUFS8, MT-ND1, NDUFB9, NDUFA4, NDUFA12, NDUFS2, NDUFB3, NDUFS3, NDUFV2, NDUFA11, NDUFA9, NDUFA6, NDUFB8, NDUFV1
HP:0000640	Gaze-evoked nystagmus	8	0.017857142857142856	12.553571428571427	1.4096068229296005e-07	7.176106963131321e-06	5.144111096559353	0.0012558187185479812	ATXN1, ATXN2, ATXN3, TBP, SLC1A3, SDHA, STUB1, CACNA1A
HP:0000817	Poor eye contact	25	0.05580357142857143	12.204861111111112	1.299993367791564e-20	3.509588155653043e-18	17.454743844281026	1.1581640913655043e-16	NDUFB10, NDUFS6, NDUFB11, NDUFA13, NDUFS1, GRIN1, MT-ND2, MT-ND3, FMR1, NDUFS4, GRIA3, NDUFS7, NDUFA1, NDUFS8, MT-ND1, NDUFC2, NDUFB9, NDUFS2, NDUFB3, NDUFS3, MECP2, NDUFV2, NDUFA11, NDUFA6, NDUFV1
HP:0000622	Blurred vision	11	0.024553571428571428	12.082812500000001	9.58327487360246e-10	6.467984534009417e-08	7.189231027232303	8.537739584892431e-06	MT-ND4L, MT-ND6, MT-ND1, MT-CO1, MT-ND4, MT-CYB, MT-ATP6, MT-CO3, MT-ND2, NDUFS2, MT-ND5
HP:0000643	Blepharospasm	9	0.020089285714285716	11.630514705882353	4.787461689090203e-08	2.6491612539195414e-06	5.576891605479291	0.0004265149618810462	FTL, TBP, VPS13A, CACNA1A, DRD5, TOR1A, ATN1, TUBB4A, FGFR3
HP:0002839	Urinary bladder sphincter dysfunction	8	0.017857142857142856	11.338709677419354	3.3695386203079636e-07	1.613936535931379e-05	4.792113546836191	0.003001921956832365	WASHC5, KIF5A, ATXN1, VCP, ATXN2, ATXN3, FMR1, FXN
HP:0000998	Hypertrichosis	26	0.05803571428571429	11.310643564356436	1.8427636850801048e-20	4.8285828442290155e-18	17.316180312983388	1.6417181670378655e-16	PPARG, NDUFA2, NDUFA13, SDHA, NDUFS1, PPOX, MT-ND6, NDUFS4, NDUFA10, NDUFS7, NDUFS8, MT-ND1, MT-CO1, MT-ND4, MT-CO2, TP53, NDUFA4, NDUFA12, NDUFS2, NDUFS3, MT-ND5, NDUFV2, NDUFA9, NDUFB8, MT-CO3, NDUFV1
HP:0000603	Central scotoma	12	0.026785714285714284	11.218085106382977	4.2386781454432997e-10	3.045353515947932e-08	7.516362285588104	3.7762383597754357e-06	MT-ND4L, MT-ND6, MT-ND1, MT-CO3, MT-CO1, MT-ND4, MT-CYB, MT-ATP6, DNM1L, MT-ND2, NDUFS2, MT-ND5
HP:0002151	Increased serum lactate	46	0.10267857142857142	11.105082417582416	5.387931957589122e-35	1.200027145254037e-31	30.920808929868457	4.800108581016149e-31	SLC25A4, COX6A2, UQCRQ, COX5A, AIFM1, SDHB, UQCRB, NDUFA2, NDUFA13, SDHA, NDUFS1, MT-ND2, MT-ND6, UQCRC2, SOD1, MT-ND3, COX6B1, NDUFA8, NDUFS4, NDUFA10, NDUFS7, NDUFA1, NDUFS8, MT-ND1, MT-CO3, NDUFC2, NDUFB9, MT-CO1, MT-ND4, MT-CO2, MT-ATP6, COX8A, NDUFA4, NDUFA12, CYC1, DNM1L, NDUFS2, MT-ND5, MECP2, NDUFS3, NDUFV2, NDUFA11, NDUFA9, NDUFB8, COX4I1, NDUFV1
HP:0002883	Hyperventilation	8	0.017857142857142856	10.65151515151515	5.698151636882289e-07	2.630302224506959e-05	4.5799943477479825	0.005076483293298431	UQCRFS1, MT-ND6, MT-ND1, MT-ND3, MT-ND4, MT-ATP6, MT-ND2, MT-ND5
HP:0000738	Hallucinations	29	0.06473214285714286	10.618229166666667	7.7368846959911e-22	2.651073298330181e-19	18.576578264488614	6.892790575658471e-18	CHI3L1, HTR2A, WFS1, C9orf72, APOL4, RTN4R, SYN2, HTT, PPOX, VCP, ATXN2, HCRT, APOL2, FUS, DRD3, MTHFR, MSH2, SNCA, DNM1L, COMT, ECM1, FAN1, PRKN, PRNP, PSMD12, TBP, DAOA, JPH3, SLC2A3
HP:0000580	Pigmentary retinopathy	32	0.07142857142857142	10.57142857142857	6.5238135097178595e-24	3.418862032828024e-21	20.466118424675898	5.812065455807641e-20	ATXN7, WFS1, SDHB, NDUFB11, NDUFA2, NDUFA13, SDHA, NDUFS1, MT-ND2, COX7B, MT-ND6, MT-ND3, NDUFS4, NDUFA10, NDUFS7, SDHD, NDUFS8, MT-ND1, MT-CO1, MT-ND4, MT-CO2, MT-ATP6, COX8A, NDUFA4, NDUFA12, NDUFS2, MT-ND5, NDUFS3, NDUFV2, NDUFA9, MT-CO3, NDUFV1
HP:0002922	Increased CSF protein	12	0.026785714285714284	10.544999999999998	9.257636353727456e-10	6.295899410332664e-08	7.2009422193221875	8.24762822753579e-06	MT-ND6, MT-ND1, PRNP, MT-CO1, MT-ND4, FTL, MT-CO2, CACNA1A, MT-CO3, TTR, NDUFS4, MT-ND5
HP:0000829	Hypoparathyroidism	9	0.020089285714285716	10.40625	1.3724241662435548e-07	7.067587801771e-06	5.150728787495282	0.001222692689706383	MT-ND6, MT-ND1, MT-CO1, MT-ND4, MT-CO2, MT-CO3, NKX2-1, MT-ND5, COMT
